Spatial_contribution,Score,Rel_Score,Year,Producing_country,Method_name,Midpoint,Midpoint_abb,Unit
AZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SI,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
FR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RU,8.714530185754883e-09,6.567014155675303e-10,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GB,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GLO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
DE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
HU,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JM,2.2682552487269927,0.17092905767225422,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JP,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
TR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GH,0.005775761993331403,0.8566684093428315,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CA,9.342029706294238e-12,1.3856217998187455e-09,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BR,6.758197373922711e-10,1.0023844820869988e-07,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IN,3.743945076333574e-09,5.553067243616903e-07,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GN,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
UA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SK,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
US,9.182127675928508e-10,1.3619049260690555e-07,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VN,7.820044315428822e-09,1.1598789791587026e-06,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
KZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ID,1.1254267108302116e-08,1.6692472981262141e-06,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CN,1.2168092227899628e-06,0.00018047870091681483,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IT,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AU,1.4869327059207359e-08,2.2054376157668315e-06,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SI,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
FR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RU,4.203273687973601e-12,6.234349317832623e-10,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GB,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
DE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JM,0.0009651028512141744,0.14314528980876573,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JP,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GH,0.00301437911327336,0.910330704683815,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ME,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ES,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CA,1.879453808980005e-12,5.675877008355227e-10,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BR,2.076030595918672e-10,6.269531217908294e-08,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IN,1.2791594405327262e-09,3.863011489747912e-07,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GN,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
UA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SK,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
US,1.9315813119184704e-10,5.8333000288188035e-08,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VN,2.6753669525675354e-09,8.079503578346796e-07,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
KZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ID,3.850271693018172e-09,1.1627669950656016e-06,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CN,4.426705450682127e-07,0.0001336847735775067,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IT,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AU,4.118960268477285e-09,1.243909894165833e-06,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SI,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
FR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RU,9.705903444949925e-13,2.931144886098829e-10,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GB,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GLO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
DE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
HU,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JM,0.00029646706729863587,0.08953189500986193,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JP,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
TR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GH,8.968557441978126e-08,0.21605816504298658,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ME,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ES,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CA,2.734779645965713e-15,6.588255423761176e-09,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BR,2.2776731125902906e-13,5.487057160058342e-07,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IN,7.140731580035598e-13,1.7202469541263385e-06,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GN,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
UA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SK,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
US,2.3483162651238267e-13,5.657240938307982e-07,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VN,1.5611620051705512e-12,3.760937033119819e-06,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
KZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ID,2.2467572225379296e-12,5.412578844915716e-06,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CN,1.4278095762546536e-10,0.0003439682681101761,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IT,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AU,3.296644173770082e-12,7.941822256170078e-06,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SI,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
FR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RU,1.3666806419408387e-15,3.2924192503402238e-09,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GB,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GLO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
DE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
HU,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JM,3.2526258379076427e-07,0.7835779328573163,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JP,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GH,0.0442858241756572,0.8773843531395515,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ME,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ES,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CA,3.4148442419410406e-11,6.765440097498874e-10,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BR,4.327828612390723e-09,8.574231547594152e-08,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IN,2.4420780265561287e-08,4.838209719542754e-07,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GN,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
UA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SK,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
US,2.9605082589248917e-09,5.86531620912883e-08,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VN,5.144773810295709e-08,1.0192751575970008e-06,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
KZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ID,7.404135222126289e-08,1.4668965777075637e-06,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CN,8.424500779490324e-06,0.00016690499283966584,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IT,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AU,7.713671629601278e-08,1.5282214837471052e-06,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SI,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
FR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RU,1.85009377140193e-11,3.6653790622265337e-10,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GB,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GLO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
DE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
HU,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JM,0.006180345211803211,0.12244410681686527,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JP,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
TR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GH,0.0916199794789732,0.8636585903272437,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ME,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ES,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
CA,5.161747673688866e-11,4.865737522355771e-10,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
BR,1.011495228088275e-08,9.534891273512473e-08,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IN,5.5399623482204285e-08,5.222262763361715e-07,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GN,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
BA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
UA,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SK,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
US,4.586771551700668e-09,4.3237344900345084e-08,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
VN,1.1805159499171504e-07,1.1128170372470592e-06,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
KZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ID,1.698947478619572e-07,1.6015181325830273e-06,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
CN,1.8437546257959893e-05,0.00017380210409125328,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IT,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
AU,1.5375837251347584e-07,1.4494080877465834e-06,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
AZ,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SI,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
FR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
VE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RU,2.7045298405731628e-11,2.549433478255086e-10,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GB,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GLO,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
DE,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
HU,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JM,0.014444633471421768,0.13616278733815818,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JP,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
TR,0.0,0.0,2017,GH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RO,6.26839533558086,1.0000000033606729,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ME,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ES,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CA,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
BR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SA,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IN,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GN,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
BA,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IE,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
UA,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SK,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
US,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VN,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
KZ,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ID,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CN,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IT,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
AU,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
AZ,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SI,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
FR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VE,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RU,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GB,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GLO,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
DE,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
HU,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JM,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JP,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
TR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RO,0.003617849273908483,1.0000000106037357,2017,RO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,0.0,0.0,2017,RO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
