Database,Code,Name,Location,Unit,Amount_fu,Method_name,Midpoint,Midpoint_abb,Midpoint_unit,Score,Year,Type
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0045424940263163556,2016,default
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001671592239831373,2016,default
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.673195976072121e-07,2016,default
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.01590371377899602,2016,default
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.029018750788001455,2016,default
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,8.803492533667137,2016,default
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0012466457943858308,2016,default
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001057319307294915,2016,default
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.979692946293382e-07,2016,default
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.018370836318634655,2016,default
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03748389242257563,2016,default
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,31.119911803970435,2016,default
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.017179834011325185,2016,default
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006318562916111124,2016,default
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.071644007343889e-07,2016,default
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07749503251738145,2016,default
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1391083848906709,2016,default
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,9.434121120697515,2016,default
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007541302355473205,2016,default
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0024051798134568127,2016,default
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.568866744986054e-07,2016,default
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.018409848824833982,2016,default
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04079294406994495,2016,default
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.91311831230144,2016,default
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.017110104842656373,2016,default
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0062858807559272286,2016,default
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.080288041560887e-07,2016,default
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07688819692321162,2016,default
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.13747616823055536,2016,default
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.853288301087625,2016,default
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.004502476455811646,2016,default
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0016590307678416097,2016,default
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.665375738677567e-07,2016,default
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.015787457013971613,2016,default
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.02867437106515627,2016,default
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,9.429943873524458,2016,default
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007315441029298264,2016,default
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002362045440537072,2016,default
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.5416904396817366e-07,2016,default
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.018745937052140085,2016,default
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.041788137110895206,2016,default
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,7.596253175865134,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.004189436468001065,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0017095795510660885,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.391081300881502e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.01913524587370252,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.038130249823885375,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,14.037247296489655,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007155090672536474,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0034600660112644316,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.1199669952320535e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.05225910482561746,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.10913721455845402,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,14.037247296489655,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007155090672536474,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0034600660112644316,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.1199669952320535e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.05225910482561746,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.10913721455845402,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.536932903555172,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.017275083079906002,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006299373329091309,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.70653804385105e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07585672194328062,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1334010578389761,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,14.037247296489655,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007155090672536474,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0034600660112644316,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.1199669952320535e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.05225910482561746,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.10913721455845402,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.536932903555172,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.017275083079906002,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006299373329091309,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.70653804385105e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07585672194328062,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1334010578389761,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.536932903555172,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.017275083079906002,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006299373329091309,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.70653804385105e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07585672194328062,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1334010578389761,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,230f8c36caf2409c9338ac0d62682e8e,"aluminium production, primary, ingot",CA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,5.658049974139234,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,230f8c36caf2409c9338ac0d62682e8e,"aluminium production, primary, ingot",CA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.001578001298348341,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,230f8c36caf2409c9338ac0d62682e8e,"aluminium production, primary, ingot",CA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0008425286605405211,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,230f8c36caf2409c9338ac0d62682e8e,"aluminium production, primary, ingot",CA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.3064539448163435e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,230f8c36caf2409c9338ac0d62682e8e,"aluminium production, primary, ingot",CA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.015979261366265346,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,230f8c36caf2409c9338ac0d62682e8e,"aluminium production, primary, ingot",CA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.039223237489618534,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1926fabc0667490bbee0d869e62bb3e3,"aluminium production, primary, ingot",SR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,8.517962673373251,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1926fabc0667490bbee0d869e62bb3e3,"aluminium production, primary, ingot",SR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0016316251467380486,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1926fabc0667490bbee0d869e62bb3e3,"aluminium production, primary, ingot",SR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001115932392639996,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1926fabc0667490bbee0d869e62bb3e3,"aluminium production, primary, ingot",SR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.0433232060523614e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1926fabc0667490bbee0d869e62bb3e3,"aluminium production, primary, ingot",SR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.018204499774514025,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,1926fabc0667490bbee0d869e62bb3e3,"aluminium production, primary, ingot",SR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.037747458228252775,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4e58aa2e10b6455ea1aaa6d8720716b3,"aluminium production, primary, ingot",AE,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,15.558387777959608,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4e58aa2e10b6455ea1aaa6d8720716b3,"aluminium production, primary, ingot",AE,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0017528094595779416,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4e58aa2e10b6455ea1aaa6d8720716b3,"aluminium production, primary, ingot",AE,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0013952864483889418,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4e58aa2e10b6455ea1aaa6d8720716b3,"aluminium production, primary, ingot",AE,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,7.906779026725642e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4e58aa2e10b6455ea1aaa6d8720716b3,"aluminium production, primary, ingot",AE,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02614681056088728,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,4e58aa2e10b6455ea1aaa6d8720716b3,"aluminium production, primary, ingot",AE,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04387942054586966,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9907ab9d4ac740b18f8868412b136a27,"aluminium production, primary, ingot",TR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.536932903555172,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9907ab9d4ac740b18f8868412b136a27,"aluminium production, primary, ingot",TR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.017275083079906002,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9907ab9d4ac740b18f8868412b136a27,"aluminium production, primary, ingot",TR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006299373329091309,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9907ab9d4ac740b18f8868412b136a27,"aluminium production, primary, ingot",TR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.70653804385105e-07,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9907ab9d4ac740b18f8868412b136a27,"aluminium production, primary, ingot",TR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07585672194328062,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,9907ab9d4ac740b18f8868412b136a27,"aluminium production, primary, ingot",TR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1334010578389761,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,19.000480841022096,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.02910508645704586,2017,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.007724613518612981,2017,globalized_for_alumina
